statusCode,path,exists,directImportCount,activeSrcImportCount,testImportCount,scriptImportCount,otherImportCount,decision,sampleImporters
"M","src/utils/dsxuCodeHints.ts","yes","4","4","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/hooks/useDsxuCodeHintRecommendation.tsx;src/tools/BashTool/BashTool.tsx;src/tools/PowerShellTool/PowerShellTool.tsx;src/utils/plugins/hintRecommendation.ts"
"M","src/utils/effort.ts","yes","27","27","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/print.ts;src/commands/effort/effort.tsx;src/commands/model/model.tsx;src/components/EffortCallout.tsx;src/components/EffortCallout.tsx;src/components/EffortIndicator.ts;src/components/LogoV2/CondensedLogo.tsx;src/components/LogoV2/LogoV2.tsx"
"M","src/utils/embeddedTools.ts","yes","10","10","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/constants/prompts.ts;src/memdir/memdir.ts;src/tools.ts;src/tools/AgentTool/built-in/dsxuCodeGuideAgent.ts;src/tools/AgentTool/built-in/exploreAgent.ts;src/tools/AgentTool/built-in/planAgent.ts;src/tools/AgentTool/prompt.ts;src/tools/BashTool/prompt.ts"
"M","src/utils/env.ts","yes","38","38","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/commands/chrome/chrome.tsx;src/commands/install.tsx;src/commands/terminalSetup/index.ts;src/commands/terminalSetup/terminalSetup.tsx;src/components/Feedback.tsx;src/components/IdeOnboardingDialog.tsx;src/components/LogoV2/WelcomeV2.tsx;src/components/Onboarding.tsx"
"??","src/utils/envCompat.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/envUtils.ts"
"M","src/utils/envDynamic.ts","yes","7","7","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/IdeOnboardingDialog.tsx;src/entrypoints/init.ts;src/services/analytics/metadata.ts;src/setup.ts;src/utils/ide.ts;src/utils/nativeInstaller/installer.ts;src/utils/telemetryAttributes.ts"
"M","src/utils/envUtils.ts","yes","330","330","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/migrations/providerMigrationModelMigrations.ts;src/services/analytics/featureFlags.ts;src/services/auth/dsxuBillingAccess.ts;src/services/auth/dsxuProviderAuth.ts;src/services/mcp/providerConnectorMigration.ts;src/utils/model/providerMigration/providerMigrationAgentModel.ts;src/utils/model/providerMigration/providerMigrationBetas.ts;src/utils/model/providerMigration/providerMigrationContext.ts"
"M","src/utils/errorLogSink.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/sinks.ts"
"M","src/utils/errors.ts","yes","233","232","1","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/services/analytics/featureFlags.ts;src/services/auth/dsxuProviderAuth.ts;src/cli/handlers/auth.ts;src/cli/handlers/autoMode.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/plugins.ts;src/cli/print.ts;src/cli/remoteIO.ts"
"M","src/utils/exportRenderer.tsx","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/commands/export/export.tsx;src/screens/REPL.tsx"
"M","src/utils/fastMode.ts","yes","16","16","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/QueryEngine.ts;src/cli/print.ts;src/commands/fast/fast.tsx;src/commands/fast/index.ts;src/commands/model/model.tsx;src/components/ModelPicker.tsx;src/components/PromptInput/PromptInput.tsx;src/components/PromptInput/PromptInputHelpMenu.tsx"
"M","src/utils/file.ts","yes","57","57","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/commands/thinkback/thinkback.tsx;src/components/ContextVisualization.tsx;src/components/HighlightedCode/Fallback.tsx;src/components/LogoV2/LogoV2.tsx;src/components/TeleportRepoMismatchDialog.tsx;src/components/diff/DiffDetailView.tsx;src/components/memory/MemoryFileSelector.tsx;src/components/messages/AttachmentMessage.tsx"
"M","src/utils/fileHistory.ts","yes","20","20","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/QueryEngine.ts;src/Tool.ts;src/cli/print.ts;src/components/MessageSelector.tsx;src/hooks/useFileHistorySnapshotInit.ts;src/screens/REPL.tsx;src/screens/ResumeConversation.tsx;src/services/tips/tipRegistry.ts"
"M","src/utils/filePersistence/filePersistence.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/print.ts"
"M","src/utils/filePersistence/outputsScanner.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/filePersistence/filePersistence.ts;src/utils/plans.ts"
"M","src/utils/fullscreen.ts","yes","20","20","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/buddy/CompanionSprite.tsx;src/components/FullscreenLayout.tsx;src/components/HighlightedCode.tsx;src/components/LogoV2/CondensedLogo.tsx;src/components/Message.tsx;src/components/Messages.tsx;src/components/PromptInput/PromptInput.tsx;src/components/PromptInput/PromptInputFooter.tsx"
"M","src/utils/genericProcessUtils.ts","yes","6","6","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/services/autoDream/consolidationLock.ts;src/utils/concurrentSessions.ts;src/utils/cronTasksLock.ts;src/utils/envDynamic.ts;src/utils/ide.ts;src/utils/nativeInstaller/pidLock.ts"
"M","src/utils/getWorktreePathsPortable.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/listSessionsImpl.ts;src/utils/sessionStoragePortable.ts"
"M","src/utils/git.ts","yes","49","49","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/commands/commit-push-pr.ts;src/commands/install-github-app/install-github-app.tsx;src/commands/review/reviewRemote.ts;src/components/BridgeDialog.tsx;src/components/Feedback.tsx;src/components/LogSelector.tsx;src/components/TeleportStash.tsx;src/components/TeleportStash.tsx"
"M","src/utils/git/gitFilesystem.ts","yes","7","7","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/commitAttribution.ts;src/utils/deepLink/banner.ts;src/utils/git.ts;src/utils/githubRepoPathMapping.ts;src/utils/plugins/installedPluginsManager.ts;src/utils/plugins/pluginVersioning.ts;src/utils/worktree.ts"
"M","src/utils/gitDiff.ts","yes","3","3","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/hooks/useDiffData.ts;src/tools/FileEditTool/FileEditTool.ts;src/tools/FileWriteTool/FileWriteTool.ts"
"M","src/utils/gracefulShutdown.ts","yes","28","28","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/handlers/mcp.tsx;src/cli/print.ts;src/cli/remoteIO.ts;src/cli/update.ts;src/commands/exit/exit.tsx;src/commands/logout/logout.tsx;src/components/BypassPermissionsModeDialog.tsx;src/components/DevChannelsDialog.tsx"
"M","src/utils/handlePromptSubmit.ts","yes","3","3","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/PromptInput/PromptInput.tsx;src/hooks/useCommandKeybindings.tsx;src/screens/REPL.tsx"
"M","src/utils/headlessProfiler.ts","yes","4","4","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/QueryEngine.ts;src/cli/print.ts;src/query.ts;src/services/api/dsxuTransport.ts"
"M","src/utils/heapDumpService.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/commands/heapdump/heapdump.ts"
"M","src/utils/hooks.ts","yes","32","31","1","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/print.ts;src/cli/structuredIO.ts;src/commands/compact/compact.ts;src/components/StatusLine.tsx;src/dsxu/engine/__tests__/v8-stop-hook-runtime-v1.test.ts;src/hooks/fileSuggestions.ts;src/hooks/toolPermission/PermissionContext.ts;src/query.ts"
"M","src/utils/hooks/AsyncHookRegistry.ts","yes","3","3","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/print.ts;src/utils/attachments.ts;src/utils/hooks.ts"
"M","src/utils/hooks/execPromptHook.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/hooks.ts"
"M","src/utils/hooks/hookEvents.ts","yes","4","4","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/print.ts;src/main.tsx;src/utils/hooks.ts;src/utils/hooks/AsyncHookRegistry.ts"
"M","src/utils/hooks/hooksConfigManager.ts","yes","3","3","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/hooks/HooksConfigMenu.tsx;src/components/hooks/SelectEventMode.tsx;src/components/hooks/SelectHookMode.tsx"
"M","src/utils/hooks/hooksSettings.ts","yes","7","7","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/hooks/HooksConfigMenu.tsx;src/components/hooks/SelectHookMode.tsx;src/components/hooks/SelectMatcherMode.tsx;src/components/hooks/ViewHookMode.tsx;src/utils/hooks.ts;src/utils/hooks/hooksConfigManager.ts;src/utils/hooks/sessionHooks.ts"
"M","src/utils/http.ts","yes","15","15","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/services/analytics/featureFlags.ts;src/components/Feedback.tsx;src/components/FeedbackSurvey/submitTranscriptShare.ts;src/services/analytics/firstPartyEventLoggingExporter.ts;src/services/api/bootstrap.ts;src/services/api/client.ts;src/services/api/firstTokenDate.ts;src/services/api/grove.ts"
"M","src/utils/ide.ts","yes","27","27","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/commands/ide/ide.tsx;src/commands/plan/plan.tsx;src/components/IdeAutoConnectDialog.tsx;src/components/IdeOnboardingDialog.tsx;src/components/PromptInput/Notifications.tsx;src/components/Settings/Config.tsx;src/components/ShowInIDEPrompt.tsx;src/components/permissions/AskUserQuestionPermissionRequest/PreviewQuestionView.tsx"
"M","src/utils/imagePaste.ts","yes","5","5","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/CustomSelect/select-input-option.tsx;src/components/PromptInput/PromptInput.tsx;src/hooks/useClipboardImageHint.ts;src/hooks/usePasteHandler.ts;src/tools/BriefTool/attachments.ts"
"M","src/utils/immediateCommand.ts","yes","3","3","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/commands/effort/index.ts;src/commands/fast/index.ts;src/commands/model/index.ts"
"M","src/utils/instructionFiles.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/dsxuInstructions.ts;src/utils/dsxuInstructions.ts"
"M","src/utils/jetbrains.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/ide.ts;src/utils/statusNoticeDefinitions.tsx"
"M","src/utils/listSessionsImpl.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/services/autoDream/consolidationLock.ts"
"M","src/utils/localInstaller.ts","yes","6","6","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/update.ts;src/components/AutoUpdater.tsx;src/utils/bash/shellCompletion.ts;src/utils/doctorDiagnostic.ts;src/utils/nativeInstaller/installer.ts;src/utils/shellConfig.ts"
"M","src/utils/log.ts","yes","241","241","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/services/analytics/featureFlags.ts;src/services/auth/dsxuProviderAuth.ts;src/services/bridge/dsxuRemoteSessionCoordinator.ts;src/QueryEngine.ts;src/cli/handlers/auth.ts;src/cli/handlers/plugins.ts;src/cli/print.ts;src/cli/remoteIO.ts"
"M","src/utils/logoV2Utils.ts","yes","3","3","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/LogoV2/CondensedLogo.tsx;src/components/LogoV2/LogoV2.tsx;src/setup.ts"
"M","src/utils/managedEnv.ts","yes","4","4","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/entrypoints/init.ts;src/interactiveHelpers.tsx;src/main.tsx;src/state/onChangeAppState.ts"
"M","src/utils/managedEnvConstants.ts","yes","3","3","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/ManagedSettingsSecurityDialog/utils.ts;src/components/TrustDialog/utils.ts;src/utils/managedEnv.ts"
"M","src/utils/markdownConfigLoader.ts","yes","9","9","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/commands/security-review.ts;src/hooks/fileSuggestions.ts;src/outputStyles/loadOutputStylesDir.ts;src/skills/loadSkillsDir.ts;src/tools/AgentTool/loadAgentsDir.ts;src/tools/WorkflowTool/registry.ts;src/utils/plugins/loadPluginAgents.ts;src/utils/plugins/loadPluginCommands.ts"
"M","src/utils/memoize.ts","yes","9","9","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/services/auth/dsxuProviderAuth.ts;src/services/api/metricsOptOut.ts;src/services/mcp/client.ts;src/utils/bash/registry.ts;src/utils/git.ts;src/utils/json.ts;src/utils/powershell/parser.ts;src/utils/shell/prefix.ts"
"M","src/utils/memoryFileDetection.ts","yes","4","4","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/FeedbackSurvey/useMemorySurvey.tsx;src/tools/FileReadTool/FileReadTool.ts;src/utils/collapseReadSearch.ts;src/utils/sessionFileAccessHooks.ts"
"M","src/utils/nativeInstaller/download.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/nativeInstaller/installer.ts"
"M","src/utils/nativeInstaller/installer.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/nativeInstaller/download.ts;src/utils/nativeInstaller/index.ts"
"M","src/utils/nativeInstaller/pidLock.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/screens/Doctor.tsx;src/utils/nativeInstaller/installer.ts"
"M","src/utils/path.ts","yes","37","36","1","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/print.ts;src/commands/add-dir/validation.ts;src/components/permissions/FilePermissionDialog/FilePermissionDialog.tsx;src/components/permissions/FilePermissionDialog/permissionOptions.tsx;src/dsxu/engine/__tests__/query-message-shape-guard-v1.test.ts;src/hooks/fileSuggestions.ts;src/hooks/useDiffInIDE.ts;src/memdir/paths.ts"
"M","src/utils/pdf.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/tools/FileReadTool/FileReadTool.ts;src/utils/attachments.ts"
"M","src/utils/pdfUtils.ts","yes","3","3","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/tools/FileReadTool/FileReadTool.ts;src/tools/FileReadTool/prompt.ts;src/utils/attachments.ts"
"M","src/utils/peerAddress.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/tools/SendMessageTool/SendMessageTool.ts"
"M","src/utils/planModeV2.ts","yes","7","7","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/permissions/AskUserQuestionPermissionRequest/AskUserQuestionPermissionRequest.tsx;src/components/permissions/EnterPlanModePermissionRequest/EnterPlanModePermissionRequest.tsx;src/components/permissions/ExitPlanModePermissionRequest/ExitPlanModePermissionRequest.tsx;src/tools/EnterPlanModeTool/EnterPlanModeTool.ts;src/tools/EnterPlanModeTool/prompt.ts;src/utils/messages.ts;src/utils/messages.ts"
"M","src/utils/powershell/dangerousCmdlets.ts","yes","3","3","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/dsxu/engine/v18-shell-gate.ts;src/tools/PowerShellTool/powershellSecurity.ts;src/utils/powershell/staticPrefix.ts"
"M","src/utils/powershell/parser.ts","yes","12","12","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/tools/PowerShellTool/gitSafety.ts;src/tools/PowerShellTool/modeValidation.ts;src/tools/PowerShellTool/modeValidation.ts;src/tools/PowerShellTool/pathValidation.ts;src/tools/PowerShellTool/pathValidation.ts;src/tools/PowerShellTool/powershellPermissions.ts;src/tools/PowerShellTool/powershellSecurity.ts;src/tools/PowerShellTool/powershellSecurity.ts"
"M","src/utils/powershell/staticPrefix.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/permissions/PowerShellPermissionRequest/PowerShellPermissionRequest.tsx"
"M","src/utils/preflightChecks.tsx","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/Onboarding.tsx"
"M","src/utils/privacyLevel.ts","yes","15","15","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/commands/feedback/index.ts;src/components/Feedback.tsx;src/services/analytics/config.ts;src/services/api/bootstrap.ts;src/services/api/grove.ts;src/services/api/metricsOptOut.ts;src/services/api/overageCreditGrant.ts;src/services/api/referral.ts"
"M","src/utils/processUserInput/processSlashCommand.tsx","yes","4","4","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/tools/AgentTool/runAgent.ts;src/tools/SkillTool/SkillTool.ts;src/utils/processUserInput/processUserInput.ts;src/utils/processUserInput/processUserInput.ts"
"M","src/utils/processUserInput/processTextPrompt.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/processUserInput/processUserInput.ts"
"M","src/utils/promptEditor.ts","yes","12","12","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/commands/keybindings/keybindings.ts;src/commands/memory/memory.tsx;src/commands/plan/plan.tsx;src/components/PromptInput/PromptInput.tsx;src/components/agents/AgentEditor.tsx;src/components/agents/new-agent-creation/wizard-steps/ConfirmStepWrapper.tsx;src/components/agents/new-agent-creation/wizard-steps/DescriptionStep.tsx;src/components/agents/new-agent-creation/wizard-steps/GenerateStep.tsx"
"M","src/utils/queryContext.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/QueryEngine.ts;src/cli/print.ts"
"M","src/utils/QueryGuard.ts","yes","3","3","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/hooks/useQueueProcessor.ts;src/screens/REPL.tsx;src/utils/handlePromptSubmit.ts"
"M","src/utils/queryHelpers.ts","yes","5","5","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/QueryEngine.ts;src/cli/print.ts;src/cli/print.ts;src/screens/REPL.tsx;src/services/PromptSuggestion/speculation.ts"
"M","src/utils/queryProfiler.ts","yes","6","6","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/print.ts;src/query.ts;src/screens/REPL.tsx;src/services/api/dsxuTransport.ts;src/utils/handlePromptSubmit.ts;src/utils/processUserInput/processUserInput.ts"
"M","src/utils/queueProcessor.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/dsxu/integration/harness/task-notification-processing-v1-harness.ts;src/hooks/useQueueProcessor.ts"
"M","src/utils/readFileInRange.ts","yes","5","5","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/GlobalSearchDialog.tsx;src/components/QuickOpenDialog.tsx;src/memdir/memoryScan.ts;src/tools/FileReadTool/FileReadTool.ts;src/utils/attachments.ts"
"M","src/utils/releaseNotes.ts","yes","5","5","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/commands/release-notes/release-notes.ts;src/components/LogoV2/LogoV2.tsx;src/main.tsx;src/setup.ts;src/utils/logoV2Utils.ts"
"M","src/utils/ripgrep.ts","yes","11","11","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/GlobalSearchDialog.tsx;src/hooks/fileSuggestions.ts;src/main.tsx;src/tools/GrepTool/GrepTool.ts;src/utils/api.ts;src/utils/bash/ShellSnapshot.ts;src/utils/doctorDiagnostic.ts;src/utils/glob.ts"
"M","src/utils/sandbox/sandbox-adapter.ts","yes","36","36","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/print.ts;src/commands/add-dir/add-dir.tsx;src/commands/sandbox-toggle/index.ts;src/commands/sandbox-toggle/sandbox-toggle.tsx;src/components/LogoV2/LogoV2.tsx;src/components/PromptInput/SandboxPromptFooterHint.tsx;src/components/SandboxViolationExpandedView.tsx;src/components/SandboxViolationExpandedView.tsx"
"M","src/utils/secureStorage/keychainPrefetch.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/services/auth/dsxuProviderAuth.ts;src/main.tsx"
"M","src/utils/secureStorage/macOsKeychainHelpers.ts","yes","6","6","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/services/auth/dsxuProviderAuth.ts;src/services/mcp/auth.ts;src/services/mcp/client.ts;src/utils/authPortable.ts;src/utils/secureStorage/keychainPrefetch.ts;src/utils/secureStorage/macOsKeychainStorage.ts"
"M","src/utils/secureStorage/macOsKeychainStorage.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/messages/AssistantTextMessage.tsx;src/utils/secureStorage/index.ts"
"M","src/utils/sessionActivity.ts","yes","5","5","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/transports/WebSocketTransport.ts;src/cli/transports/ccrClient.ts;src/services/api/dsxuTransport.ts;src/services/compact/compact.ts;src/services/tools/toolExecution.ts"
"M","src/utils/sessionEnvironment.ts","yes","5","5","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/Shell.ts;src/utils/hooks.ts;src/utils/hooks/AsyncHookRegistry.ts;src/utils/hooks/fileChangedWatcher.ts;src/utils/shell/bashProvider.ts"
"M","src/utils/sessionEnvVars.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/shell/bashProvider.ts;src/utils/shell/powershellProvider.ts"
"M","src/utils/sessionRestore.ts","yes","4","4","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/print.ts;src/main.tsx;src/screens/REPL.tsx;src/screens/ResumeConversation.tsx"
"M","src/utils/sessionStart.ts","yes","6","6","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/print.ts;src/main.tsx;src/screens/REPL.tsx;src/services/compact/compact.ts;src/services/compact/sessionMemoryCompact.ts;src/utils/conversationRecovery.ts"
"M","src/utils/sessionState.ts","yes","5","5","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/print.ts;src/cli/remoteIO.ts;src/cli/structuredIO.ts;src/cli/transports/ccrClient.ts;src/state/onChangeAppState.ts"
"M","src/utils/sessionStorage.ts","yes","67","67","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/QueryEngine.ts;src/cli/print.ts;src/cli/remoteIO.ts;src/commands/branch/branch.ts;src/commands/color/color.ts;src/commands/insights.ts;src/commands/rename/rename.ts;src/commands/resume/resume.tsx"
"M","src/utils/sessionStoragePortable.ts","yes","5","5","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/attribution.ts;src/utils/listSessionsImpl.ts;src/utils/listSessionsImpl.ts;src/utils/path.ts;src/utils/sessionStorage.ts"
"M","src/utils/sessionTitle.ts","yes","4","4","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/print.ts;src/commands/rename/generateSessionName.ts;src/hooks/useRemoteSession.ts;src/screens/REPL.tsx"
"M","src/utils/settings/applySettingsChange.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/print.ts;src/state/AppState.tsx"
"M","src/utils/settings/changeDetector.ts","yes","9","9","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/print.ts;src/commands/reload-plugins/reload-plugins.ts;src/commands/voice/voice.ts;src/hooks/useSettingsChange.ts;src/main.tsx;src/services/remoteManagedSettings/index.ts;src/tools/ConfigTool/ConfigTool.ts;src/utils/plugins/loadPluginHooks.ts"
"M","src/utils/settings/constants.ts","yes","52","52","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/bootstrap/state.ts;src/commands.ts;src/commands/context/context-noninteractive.ts;src/commands/plugin/PluginSettings.tsx;src/components/ContextVisualization.tsx;src/components/RemoteEnvironmentDialog.tsx;src/components/agents/AgentsList.tsx;src/components/agents/AgentsMenu.tsx"
"M","src/utils/settings/internalWrites.ts","yes","3","3","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/services/settingsSync/index.ts;src/utils/settings/changeDetector.ts;src/utils/settings/settings.ts"
"M","src/utils/settings/managedPath.ts","yes","10","10","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/agents/agentFileUtils.ts;src/services/mcp/config.ts;src/skills/loadSkillsDir.ts;src/utils/config.ts;src/utils/doctorDiagnostic.ts;src/utils/markdownConfigLoader.ts;src/utils/sandbox/sandbox-adapter.ts;src/utils/settings/changeDetector.ts"
"M","src/utils/settings/mdm/constants.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/settings/mdm/rawRead.ts;src/utils/settings/mdm/settings.ts"
"M","src/utils/settings/permissionValidation.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/settings/types.ts;src/utils/settings/validation.ts"
"M","src/utils/settings/settings.ts","yes","138","138","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/services/auth/dsxuProviderAuth.ts;src/utils/model/providerMigration/providerMigrationBetas.ts;src/utils/model/providerMigration/providerMigrationModel.ts;src/utils/model/providerMigration/providerMigrationModelOptions.ts;src/cli/handlers/auth.ts;src/cli/handlers/autoMode.ts;src/cli/print.ts;src/cli/update.ts"
"M","src/utils/settings/toolValidationConfig.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/settings/permissionValidation.ts"
"M","src/utils/settings/types.ts","yes","41","41","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/bootstrap/state.ts;src/components/ManagedSettingsSecurityDialog/ManagedSettingsSecurityDialog.tsx;src/components/ManagedSettingsSecurityDialog/utils.ts;src/components/TrustDialog/utils.ts;src/hooks/useSettingsChange.ts;src/services/mcp/config.ts;src/services/remoteManagedSettings/index.ts;src/services/remoteManagedSettings/securityCheck.tsx"
"M","src/utils/Shell.ts","yes","13","13","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/QueryEngine.ts;src/components/WorktreeExitDialog.tsx;src/dsxu/engine/engine-tool-adapter.ts;src/entrypoints/mcp.ts;src/main.tsx;src/setup.ts;src/tools/BashTool/BashTool.tsx;src/tools/BashTool/utils.ts"
"M","src/utils/shell/prefix.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/bash/commands.ts"
"M","src/utils/shell/readOnlyCommandValidation.ts","yes","6","6","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/tools/BashTool/readOnlyValidation.ts;src/tools/PowerShellTool/powershellPermissions.ts;src/tools/PowerShellTool/readOnlyValidation.ts;src/tools/PowerShellTool/readOnlyValidation.ts;src/utils/permissions/filesystem.ts;src/utils/permissions/pathValidation.ts"
"M","src/utils/ShellCommand.ts","yes","9","9","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/tasks/LocalShellTask/LocalShellTask.tsx;src/tasks/LocalShellTask/guards.ts;src/tools/BashTool/BashTool.tsx;src/tools/PowerShellTool/PowerShellTool.tsx;src/utils/Shell.ts;src/utils/Shell.ts;src/utils/hooks.ts;src/utils/hooks.ts"
"M","src/utils/shellConfig.ts","yes","3","3","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/autoUpdater.ts;src/utils/doctorDiagnostic.ts;src/utils/nativeInstaller/installer.ts"
"M","src/utils/sideQuery.ts","yes","7","7","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/handlers/autoMode.ts;src/memdir/findRelevantMemories.ts;src/utils/agenticSessionSearch.ts;src/utils/dsxuBrowserProvider/mcpServer.ts;src/utils/model/validateModel.ts;src/utils/permissions/permissionExplainer.ts;src/utils/permissions/yoloClassifier.ts"
