"referencePath","dsxuDirectPath","dsxuDirectPathExists","c2Action","finalDecision","closureState","disposition","finalOwnerPacket","dsxuOwner","ownerFamily","primarySignal","experienceSignalCategories","auditImports","auditExports","auditSymbolSignals","actualDsxuFiles","actualDsxuFileCount","ownerMainlineFilesPresent","importUseEvidence","testEvidence","testEvidenceCount","liveTuiApiEvidence","behaviorEvidenceStatus","c2LoopAcceptanceStatus","c2LoopPassedRows","requiredAction","focusReviewFlag"
"context/QueuedMessageContext.tsx","src/context/QueuedMessageContext.tsx","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","model_cost_context","memory_context","memory_context;ui_interaction;recovery_remote;provider_model","3","2","7","src/context/QueuedMessageContext.tsx;src/utils/model/deepseekV4Control.ts;src/utils/model/deepseekV4CostRouter.ts;src/utils/model/dsxuModel.ts;src/dsxu/engine/model-routing-control.ts;src/dsxu/engine/cost-tracker.ts;...+2","8","7/7","directPath imports=3 exports=2; ownerFiles imports=22 exports=86","src/dsxu/engine/__tests__/phase12-live-cost-matrix-v1.test.ts;src/dsxu/engine/__tests__/route-cache-roi-smoke.test.ts;src/dsxu/engine/__tests__/prompt-prefix-cache-builder.test.ts;src/dsxu/engine/__tests__/cold-mode-cost-planning-v1.test.ts","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"context/stats.tsx","src/context/stats.tsx","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","model_cost_context","coding_workflow","telemetry_data;memory_context;ui_interaction;coding_workflow;provider_model;plugin_mcp_skill","3","9","28","src/context/stats.tsx;src/utils/model/deepseekV4Control.ts;src/utils/model/deepseekV4CostRouter.ts;src/utils/model/dsxuModel.ts;src/dsxu/engine/model-routing-control.ts;src/dsxu/engine/cost-tracker.ts;...+2","8","7/7","directPath imports=3 exports=9; ownerFiles imports=22 exports=86","src/dsxu/engine/__tests__/phase12-live-cost-matrix-v1.test.ts;src/dsxu/engine/__tests__/route-cache-roi-smoke.test.ts;src/dsxu/engine/__tests__/prompt-prefix-cache-builder.test.ts;src/dsxu/engine/__tests__/cold-mode-cost-planning-v1.test.ts","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"context/voice.tsx","src/context/voice.tsx","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","model_cost_context","coding_workflow","memory_context;ui_interaction;tool_runtime;coding_workflow;provider_model","3","5","8","src/context/voice.tsx;src/utils/model/deepseekV4Control.ts;src/utils/model/deepseekV4CostRouter.ts;src/utils/model/dsxuModel.ts;src/dsxu/engine/model-routing-control.ts;src/dsxu/engine/cost-tracker.ts;...+2","8","7/7","directPath imports=3 exports=5; ownerFiles imports=22 exports=86","src/dsxu/engine/__tests__/phase12-live-cost-matrix-v1.test.ts;src/dsxu/engine/__tests__/route-cache-roi-smoke.test.ts;src/dsxu/engine/__tests__/prompt-prefix-cache-builder.test.ts;src/dsxu/engine/__tests__/cold-mode-cost-planning-v1.test.ts","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"coordinator/coordinatorMode.ts","src/coordinator/coordinatorMode.ts","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-05-agent-task-lifecycle","Agent Lifecycle","agent_lifecycle","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","14","4","11","src/coordinator/coordinatorMode.ts;src/dsxu/engine/forked-agent.ts;src/dsxu/engine/subagent-protocol.ts;src/dsxu/engine/agent-role-router-v1.ts;src/tools/AgentTool/forkSubagent.ts;src/tools/AgentTool/agentToolUtils.ts;...+1","7","6/6","directPath imports=14 exports=4; ownerFiles imports=56 exports=60","src/dsxu/engine/__tests__/forked-agent.test.ts;src/dsxu/engine/__tests__/agent-runtime-mainline-v1.test.ts;src/dsxu/engine/__tests__/agent-parent-final-gate-replay-v1.test.ts;src/dsxu/engine/__tests__/agent-orchestration-mode-v1.test.ts","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
"costHook.ts","src/costHook.ts","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","model_cost_context","coding_workflow","telemetry_data;memory_context;tool_runtime;coding_workflow","4","1","2","src/costHook.ts;src/utils/model/deepseekV4Control.ts;src/utils/model/deepseekV4CostRouter.ts;src/utils/model/dsxuModel.ts;src/dsxu/engine/model-routing-control.ts;src/dsxu/engine/cost-tracker.ts;...+2","8","7/7","directPath imports=4 exports=1; ownerFiles imports=22 exports=86","src/dsxu/engine/__tests__/phase12-live-cost-matrix-v1.test.ts;src/dsxu/engine/__tests__/route-cache-roi-smoke.test.ts;src/dsxu/engine/__tests__/prompt-prefix-cache-builder.test.ts;src/dsxu/engine/__tests__/cold-mode-cost-planning-v1.test.ts","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"cost-tracker.ts","src/cost-tracker.ts","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","model_cost_context","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;coding_workflow;provider_model;plugin_mcp_skill","13","6","19","src/cost-tracker.ts;src/utils/model/deepseekV4Control.ts;src/utils/model/deepseekV4CostRouter.ts;src/utils/model/dsxuModel.ts;src/dsxu/engine/model-routing-control.ts;src/dsxu/engine/cost-tracker.ts;...+2","8","7/7","directPath imports=13 exports=6; ownerFiles imports=22 exports=86","src/dsxu/engine/__tests__/phase12-live-cost-matrix-v1.test.ts;src/dsxu/engine/__tests__/route-cache-roi-smoke.test.ts;src/dsxu/engine/__tests__/prompt-prefix-cache-builder.test.ts;src/dsxu/engine/__tests__/cold-mode-cost-planning-v1.test.ts","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
"dialogLaunchers.tsx","src/dialogLaunchers.tsx","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model","11","7","10","src/dialogLaunchers.tsx;src/dsxu/integration/harness/real-tui-harness.ts;src/dsxu/integration/harness/model-driven-tui-long-task-v1-harness.ts;src/ink/node-cache.ts;src/commands/doctor/doctor.tsx;src/commands/model/model.tsx","6","5/6","directPath imports=20 exports=7; ownerFiles imports=31 exports=14","src/dsxu/engine/__tests__/real-tui-harness-v1.test.ts;src/dsxu/engine/__tests__/model-driven-tui-long-task-v1.test.ts;src/dsxu/engine/__tests__/streaming-ui-visibility-v1.test.ts;src/dsxu/engine/__tests__/tui-permission-fallback-health-v1.test.ts;src/dsxu/engine/__tests__/tui-terminal-reliability-pack-v1.test.ts","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"entrypoints/agentSdkTypes.ts","src/entrypoints/agentSdkTypes.ts","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-05-agent-task-lifecycle","Agent Lifecycle","agent_lifecycle","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","3","31","22","src/entrypoints/agentSdkTypes.ts;src/dsxu/engine/forked-agent.ts;src/dsxu/engine/subagent-protocol.ts;src/dsxu/engine/agent-role-router-v1.ts;src/tools/AgentTool/forkSubagent.ts;src/tools/AgentTool/agentToolUtils.ts;...+1","7","6/6","directPath imports=4 exports=36; ownerFiles imports=56 exports=60","src/dsxu/engine/__tests__/forked-agent.test.ts;src/dsxu/engine/__tests__/agent-runtime-mainline-v1.test.ts;src/dsxu/engine/__tests__/agent-parent-final-gate-replay-v1.test.ts;src/dsxu/engine/__tests__/agent-orchestration-mode-v1.test.ts","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
"entrypoints/cli.tsx","src/entrypoints/cli.tsx","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-08-cli-command-transport","CLI / Command Transport","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","1","0","10","src/entrypoints/cli.tsx;bin/dsxu-code;src/entrypoints/dsxu-code.tsx;src/dsxu/engine/cli.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/agents.ts","6","5/5","directPath imports=25 exports=0; ownerFiles imports=32 exports=24","src/dsxu/engine/__tests__/provider-contract-v1.test.ts;src/dsxu/engine/__tests__/wave5-cli.test.ts;src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts;src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
"entrypoints/init.ts","src/entrypoints/init.ts","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-08-cli-command-transport","CLI / Command Transport","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","32","2","14","src/entrypoints/init.ts;bin/dsxu-code;src/entrypoints/dsxu-code.tsx;src/dsxu/engine/cli.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/agents.ts","6","5/5","directPath imports=40 exports=2; ownerFiles imports=32 exports=24","src/dsxu/engine/__tests__/provider-contract-v1.test.ts;src/dsxu/engine/__tests__/wave5-cli.test.ts;src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts;src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
"entrypoints/mcp.ts","src/entrypoints/mcp.ts","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","mcp_skill_plugin","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","18","1","15","src/entrypoints/mcp.ts;src/services/mcp/client.ts;src/services/mcp/MCPConnectionManager.tsx;src/services/mcp/config.ts;src/dsxu/engine/skills-registry-v1.ts;src/dsxu/engine/skills-executor.ts;...+2","8","7/7","directPath imports=18 exports=1; ownerFiles imports=146 exports=102","src/dsxu/engine/__tests__/mcp-client.test.ts;src/dsxu/engine/__tests__/skills-integration.test.ts;src/dsxu/engine/__tests__/skills-executor.test.ts;src/dsxu/engine/__tests__/skill-governance-contract-v1.test.ts","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
"entrypoints/sandboxTypes.ts","src/entrypoints/sandboxTypes.ts","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-03-tool-permission-lifecycle","Tool Gate / Permission Gate","permission_gate","coding_workflow","memory_context;tool_runtime;permission_safety;coding_workflow;provider_model","2","7","3","src/entrypoints/sandboxTypes.ts;src/Tool.ts;src/hooks/useCanUseTool.tsx;src/types/permissions.ts;src/dsxu/engine/permissions.ts;src/dsxu/engine/adapters/bash-adapter.ts;...+1","7","6/7","directPath imports=3 exports=8; ownerFiles imports=79 exports=97","src/dsxu/engine/__tests__/permissions.test.ts;src/dsxu/engine/__tests__/tool-lifecycle-contract-v1.test.ts;src/dsxu/engine/__tests__/tool-gate-v1-clean.test.ts;src/dsxu/engine/__tests__/semantic-tool-gate-v1.test.ts;src/dsxu/engine/__tests__/mainline-tool-adapter-v1.test.ts","5",".dsxu/trace/v24-c2-loop-real-acceptance/tool-permission-regression-2026-05-15T07-18-27-204Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"entrypoints/sdk/controlSchemas.ts","src/entrypoints/sdk/controlSchemas.ts","yes","review_absorb_as_shared_utility_only_if_imported","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","shared_utility_baseline_no_new_absorption","V20-OGR-08-cli-command-transport","CLI / Command Transport","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","3","42","44","src/entrypoints/sdk/controlSchemas.ts;bin/dsxu-code;src/entrypoints/dsxu-code.tsx;src/dsxu/engine/cli.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/agents.ts","6","5/5","directPath imports=3 exports=42; ownerFiles imports=32 exports=24","src/dsxu/engine/__tests__/provider-contract-v1.test.ts;src/dsxu/engine/__tests__/wave5-cli.test.ts;src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts;src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership","SHARED_UTILITY_FOCUS_REVIEW"
"entrypoints/sdk/coreSchemas.ts","src/entrypoints/sdk/coreSchemas.ts","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-08-cli-command-transport","CLI / Command Transport","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","2","135","136","src/entrypoints/sdk/coreSchemas.ts;bin/dsxu-code;src/entrypoints/dsxu-code.tsx;src/dsxu/engine/cli.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/agents.ts","6","5/5","directPath imports=3 exports=135; ownerFiles imports=32 exports=24","src/dsxu/engine/__tests__/provider-contract-v1.test.ts;src/dsxu/engine/__tests__/wave5-cli.test.ts;src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts;src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
"entrypoints/sdk/coreTypes.ts","src/entrypoints/sdk/coreTypes.ts","yes","review_absorb_as_shared_utility_only_if_imported","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","shared_utility_baseline_no_new_absorption","V20-OGR-08-cli-command-transport","CLI / Command Transport","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","5","2","src/entrypoints/sdk/coreTypes.ts;bin/dsxu-code;src/entrypoints/dsxu-code.tsx;src/dsxu/engine/cli.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/agents.ts","6","5/5","directPath imports=0 exports=8; ownerFiles imports=32 exports=24","src/dsxu/engine/__tests__/provider-contract-v1.test.ts;src/dsxu/engine/__tests__/wave5-cli.test.ts;src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts;src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership","SHARED_UTILITY_FOCUS_REVIEW"
"history.ts","src/history.ts","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","model_cost_context","coding_workflow","memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","13","12","41","src/history.ts;src/utils/model/deepseekV4Control.ts;src/utils/model/deepseekV4CostRouter.ts;src/utils/model/dsxuModel.ts;src/dsxu/engine/model-routing-control.ts;src/dsxu/engine/cost-tracker.ts;...+2","8","7/7","directPath imports=13 exports=12; ownerFiles imports=22 exports=86","src/dsxu/engine/__tests__/phase12-live-cost-matrix-v1.test.ts;src/dsxu/engine/__tests__/route-cache-roi-smoke.test.ts;src/dsxu/engine/__tests__/prompt-prefix-cache-builder.test.ts;src/dsxu/engine/__tests__/cold-mode-cost-planning-v1.test.ts","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"hooks/fileSuggestions.ts","src/hooks/fileSuggestions.ts","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model","21","10","104","src/hooks/fileSuggestions.ts;src/dsxu/integration/harness/real-tui-harness.ts;src/dsxu/integration/harness/model-driven-tui-long-task-v1-harness.ts;src/ink/node-cache.ts;src/commands/doctor/doctor.tsx;src/commands/model/model.tsx","6","5/6","directPath imports=21 exports=10; ownerFiles imports=31 exports=14","src/dsxu/engine/__tests__/real-tui-harness-v1.test.ts;src/dsxu/engine/__tests__/model-driven-tui-long-task-v1.test.ts;src/dsxu/engine/__tests__/streaming-ui-visibility-v1.test.ts;src/dsxu/engine/__tests__/tui-permission-fallback-health-v1.test.ts;src/dsxu/engine/__tests__/tui-terminal-reliability-pack-v1.test.ts","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"hooks/notifs/useAutoModeUnavailableNotification.ts","src/hooks/notifs/useAutoModeUnavailableNotification.ts","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","experience_ui","permission_safety","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;provider_model;plugin_mcp_skill","8","1","8","src/hooks/notifs/useAutoModeUnavailableNotification.ts;src/dsxu/integration/harness/real-tui-harness.ts;src/dsxu/integration/harness/model-driven-tui-long-task-v1-harness.ts;src/ink/node-cache.ts;src/commands/doctor/doctor.tsx;src/commands/model/model.tsx","6","5/6","directPath imports=8 exports=1; ownerFiles imports=31 exports=14","src/dsxu/engine/__tests__/real-tui-harness-v1.test.ts;src/dsxu/engine/__tests__/model-driven-tui-long-task-v1.test.ts;src/dsxu/engine/__tests__/streaming-ui-visibility-v1.test.ts;src/dsxu/engine/__tests__/tui-permission-fallback-health-v1.test.ts;src/dsxu/engine/__tests__/tui-terminal-reliability-pack-v1.test.ts","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
