"claudePath","c2Action","c2OwnerFamily","primarySignal","targetOwnerPacket","executionDecision","signoffState"
"components/LogoV2/Feed.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/LogoV2/FeedColumn.tsx","adapt_or_exclude_product_specific","experience_ui","ui_interaction","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/LogoV2/feedConfigs.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/LogoV2/GuestPassesUpsell.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/LogoV2/LogoV2.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/LogoV2/Opus1mMergeNotice.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/LogoV2/OverageCreditUpsell.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/LogoV2/VoiceModeNotice.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/LogoV2/WelcomeV2.tsx","adapt_or_exclude_product_specific","experience_ui","ui_interaction","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/LogSelector.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/LspRecommendation/LspRecommendationMenu.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/ManagedSettingsSecurityDialog/ManagedSettingsSecurityDialog.tsx","absorb_into_dsxu_mainline","permission_gate","permission_safety","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/ManagedSettingsSecurityDialog/utils.ts","absorb_into_dsxu_mainline","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/Markdown.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/MarkdownTable.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/mcp/CapabilitiesSection.tsx","absorb_into_dsxu_mainline","experience_ui","tool_runtime","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/mcp/ElicitationDialog.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/mcp/index.ts","absorb_into_dsxu_mainline","experience_ui","tool_runtime","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/mcp/MCPAgentServerMenu.tsx","absorb_into_dsxu_mainline","agent_lifecycle","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/mcp/MCPListPanel.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/mcp/McpParsingWarnings.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/mcp/MCPReconnect.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/mcp/MCPRemoteServerMenu.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/mcp/MCPSettings.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/mcp/MCPStdioServerMenu.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/mcp/MCPToolDetailView.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/mcp/MCPToolListView.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/mcp/utils/reconnectHelpers.tsx","absorb_into_dsxu_mainline","experience_ui","tool_runtime","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/MCPServerApprovalDialog.tsx","absorb_into_dsxu_mainline","experience_ui","permission_safety","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/MCPServerDesktopImportDialog.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/MCPServerDialogCopy.tsx","absorb_into_dsxu_mainline","experience_ui","permission_safety","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/MCPServerMultiselectDialog.tsx","absorb_into_dsxu_mainline","experience_ui","permission_safety","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/memory/MemoryFileSelector.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/memory/MemoryUpdateNotification.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/MemoryUsageIndicator.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/Message.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messageActions.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/MessageModel.tsx","absorb_into_dsxu_mainline","model_cost_context","ui_interaction","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/MessageResponse.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/MessageRow.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/Messages.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/AdvisorMessage.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/AssistantRedactedThinkingMessage.tsx","absorb_into_dsxu_mainline","experience_ui","ui_interaction","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/AssistantTextMessage.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/AssistantThinkingMessage.tsx","adapt_or_exclude_product_specific","experience_ui","ui_interaction","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/AssistantToolUseMessage.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/AttachmentMessage.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/CollapsedReadSearchContent.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/CompactBoundaryMessage.tsx","absorb_into_dsxu_mainline","model_cost_context","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/GroupedToolUseContent.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/HighlightedThinkingText.tsx","absorb_into_dsxu_mainline","experience_ui","memory_context","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/HookProgressMessage.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/nullRenderingAttachments.ts","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/PlanApprovalMessage.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/RateLimitMessage.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/ShutdownMessage.tsx","absorb_into_dsxu_mainline","experience_ui","permission_safety","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/SystemAPIErrorMessage.tsx","absorb_into_dsxu_mainline","experience_ui","ui_interaction","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/SystemTextMessage.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/TaskAssignmentMessage.tsx","absorb_into_dsxu_mainline","experience_ui","tool_runtime","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/teamMemCollapsed.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/teamMemSaved.ts","absorb_into_dsxu_mainline","experience_ui","memory_context","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserAgentNotificationMessage.tsx","adapt_or_exclude_product_specific","agent_lifecycle","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserBashInputMessage.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserBashOutputMessage.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserChannelMessage.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserCommandMessage.tsx","adapt_or_exclude_product_specific","experience_ui","ui_interaction","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserImageMessage.tsx","absorb_into_dsxu_mainline","experience_ui","ui_interaction","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserLocalCommandOutputMessage.tsx","absorb_into_dsxu_mainline","experience_ui","ui_interaction","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserMemoryInputMessage.tsx","absorb_into_dsxu_mainline","experience_ui","memory_context","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserPlanMessage.tsx","absorb_into_dsxu_mainline","experience_ui","ui_interaction","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserPromptMessage.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserResourceUpdateMessage.tsx","adapt_or_exclude_product_specific","experience_ui","tool_runtime","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserTeammateMessage.tsx","adapt_or_exclude_product_specific","agent_lifecycle","permission_safety","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserTextMessage.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserToolResultMessage/RejectedPlanMessage.tsx","absorb_into_dsxu_mainline","experience_ui","permission_safety","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserToolResultMessage/RejectedToolUseMessage.tsx","absorb_into_dsxu_mainline","experience_ui","permission_safety","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserToolResultMessage/UserToolCanceledMessage.tsx","absorb_into_dsxu_mainline","experience_ui","tool_runtime","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserToolResultMessage/UserToolErrorMessage.tsx","adapt_or_exclude_product_specific","experience_ui","permission_safety","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserToolResultMessage/UserToolRejectMessage.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserToolResultMessage/UserToolResultMessage.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserToolResultMessage/UserToolSuccessMessage.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/messages/UserToolResultMessage/utils.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/MessageSelector.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/MessageTimestamp.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/ModelPicker.tsx","absorb_into_dsxu_mainline","model_cost_context","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/NativeAutoUpdater.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/NotebookEditToolUseRejectedMessage.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/OffscreenFreeze.tsx","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/Onboarding.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/OutputStylePicker.tsx","absorb_into_dsxu_mainline","experience_ui","tool_runtime","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/PackageManagerAutoUpdater.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/Passes/Passes.tsx","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/AskUserQuestionPermissionRequest/AskUserQuestionPermissionRequest.tsx","adapt_or_exclude_product_specific","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/AskUserQuestionPermissionRequest/PreviewBox.tsx","absorb_into_dsxu_mainline","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/AskUserQuestionPermissionRequest/PreviewQuestionView.tsx","absorb_into_dsxu_mainline","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/AskUserQuestionPermissionRequest/QuestionNavigationBar.tsx","absorb_into_dsxu_mainline","permission_gate","permission_safety","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/AskUserQuestionPermissionRequest/QuestionView.tsx","absorb_into_dsxu_mainline","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/AskUserQuestionPermissionRequest/SubmitQuestionsView.tsx","absorb_into_dsxu_mainline","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/AskUserQuestionPermissionRequest/use-multiple-choice-state.ts","absorb_into_dsxu_mainline","permission_gate","permission_safety","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/BashPermissionRequest/BashPermissionRequest.tsx","adapt_or_exclude_product_specific","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/BashPermissionRequest/bashToolUseOptions.tsx","absorb_into_dsxu_mainline","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/ComputerUseApproval/ComputerUseApproval.tsx","absorb_into_dsxu_mainline","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/EnterPlanModePermissionRequest/EnterPlanModePermissionRequest.tsx","absorb_into_dsxu_mainline","permission_gate","permission_safety","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/ExitPlanModePermissionRequest/ExitPlanModePermissionRequest.tsx","adapt_or_exclude_product_specific","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/FallbackPermissionRequest.tsx","absorb_into_dsxu_mainline","permission_gate","permission_safety","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/FileEditPermissionRequest/FileEditPermissionRequest.tsx","absorb_into_dsxu_mainline","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/FilePermissionDialog/FilePermissionDialog.tsx","absorb_into_dsxu_mainline","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/FilePermissionDialog/ideDiffConfig.ts","absorb_into_dsxu_mainline","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/FilePermissionDialog/permissionOptions.tsx","absorb_into_dsxu_mainline","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/FilePermissionDialog/useFilePermissionDialog.ts","absorb_into_dsxu_mainline","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/FilePermissionDialog/usePermissionHandler.ts","absorb_into_dsxu_mainline","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/FilesystemPermissionRequest/FilesystemPermissionRequest.tsx","absorb_into_dsxu_mainline","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/FileWritePermissionRequest/FileWritePermissionRequest.tsx","absorb_into_dsxu_mainline","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/FileWritePermissionRequest/FileWriteToolDiff.tsx","absorb_into_dsxu_mainline","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"components/permissions/hooks.ts","absorb_into_dsxu_mainline","permission_gate","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
