path,status,deleteSafety,transformPotential,size,lines,version,claimRisk,releaseRisk,absorbedBy,remainingSignals,referencedBy,recommendedAction,title
"docs/generated/DSXU_V20_CLOSURE_BATCH_RUN_20260515.csv","generated-historical","after-signal-extraction","high","10534","210","V20","false","true","V6 claim boundary; future release/IP phase; future replay/scenario bank","deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; scenario-test-corpus","docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv","extract signals into V6/V6-S backlog before archive: deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, scenario-test-corpus",""
"docs/generated/DSXU_V20_CLOSURE_BATCH_RUN_20260515.json","generated-historical","after-signal-extraction","high","14017","162","V20","false","true","V6 claim boundary; future release/IP phase; future replay/scenario bank","deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260517.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260518.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_CLOSURE_BOARD_20260515.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V20_REAL_GAP_ACCEPTANCE_PROGRESS_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","extract signals into V6/V6-S backlog before archive: deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, scenario-test-corpus",""
"docs/generated/DSXU_V20_CLOSURE_BOARD_20260515.json","generated-historical","after-signal-extraction","high","23562","487","V20","false","true","V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","agent-multi-window-orchestration; skill-mcp-workflow-boundary; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V20_MASTER_PLAN_20260514.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_BRAND_COMPAT_RISK_BOARD_20260517.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260517.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260518.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","extract signals into V6/V6-S backlog before archive: agent-multi-window-orchestration, skill-mcp-workflow-boundary, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus",""
"docs/generated/DSXU_V20_COMMERCIAL_IP_BRAND_ADJUDICATION_20260515.csv","generated-historical","after-signal-extraction","high","19465","100","V20","false","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; context-memory-ledger; deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V20_COMMERCIAL_IP_BRAND_ADJUDICATION_20260515.md; docs/DSXU_V20_COMMERCIAL_IP_BRAND_RELEASE_GATE_20260515.md; docs/DSXU_V20_MASTER_PLAN_20260514.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, context-memory-ledger, deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus",""
"docs/generated/DSXU_V20_COMMERCIAL_IP_BRAND_ADJUDICATION_SUMMARY_20260515.json","generated-historical","after-signal-extraction","high","2831","62","V20","false","true","V6-S Skills/MCP expert layer; V6 claim boundary; future release/IP phase; future replay/scenario bank","skill-mcp-workflow-boundary; deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V20_COMMERCIAL_IP_BRAND_ADJUDICATION_20260515.md; docs/DSXU_V20_COMMERCIAL_IP_BRAND_RELEASE_GATE_20260515.md; docs/DSXU_V20_MASTER_PLAN_20260514.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260517.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260518.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","extract signals into V6/V6-S backlog before archive: skill-mcp-workflow-boundary, deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus",""
"docs/generated/DSXU_V20_COMMERCIAL_IP_BRAND_SCAN_20260515.csv","generated-historical","after-signal-extraction","high","54380","376","V20","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_LEGACY_SWE_OWNER_REVIEW_20260517.md; docs/DSXU_V20_COMMERCIAL_IP_BRAND_RELEASE_GATE_20260515.md; docs/DSXU_V20_MASTER_PLAN_20260514.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_LEGACY_SWE_OWNER_REVIEW_20260517.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus",""
"docs/generated/DSXU_V20_COMMERCIAL_IP_BRAND_SCAN_SUMMARY_20260515.json","generated-historical","after-signal-extraction","high","3709","81","V20","false","true","V6 claim boundary; future release/IP phase; future replay/scenario bank","deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V20_COMMERCIAL_IP_BRAND_RELEASE_GATE_20260515.md; docs/DSXU_V20_MASTER_PLAN_20260514.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260517.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260518.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","extract signals into V6/V6-S backlog before archive: deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, scenario-test-corpus",""
"docs/generated/DSXU_V20_COMMERCIAL_IP_RELEASE_PREFLIGHT_20260515.csv","generated-historical","after-signal-extraction","medium","366","5","V20","false","true","V6 claim boundary; future release/IP phase","claim-boundary-and-public-wording; release-ip-brand-risk","docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_CLOSURE_BATCH_RUN_20260515.csv; docs/generated/DSXU_V20_CLOSURE_BATCH_RUN_20260515.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_SIX_STAGE_FINAL_TESTS_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv","summarize claim/evidence/release signal before archive: claim-boundary-and-public-wording, release-ip-brand-risk",""
"docs/generated/DSXU_V20_COMMERCIAL_IP_RELEASE_PREFLIGHT_20260515.json","generated-historical","after-signal-extraction","medium","1449","41","V20","false","true","V6 claim boundary; future release/IP phase","deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V20_MASTER_PLAN_20260514.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260517.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260518.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_CLOSURE_BATCH_RUN_20260515.csv; docs/generated/DSXU_V20_CLOSURE_BATCH_RUN_20260515.json; docs/generated/DSXU_V20_CLOSURE_BOARD_20260515.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V20_REAL_GAP_ACCEPTANCE_PROGRESS_20260515.json; docs/generated/DSXU_V24_SIX_STAGE_FINAL_TESTS_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv","summarize claim/evidence/release signal before archive: deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk",""
"docs/generated/DSXU_V20_DELETE_STATE_OWNER_REVIEW_20260514.csv","generated-historical","after-signal-extraction","high","73732","148","V20","false","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; scenario-test-corpus","docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V20_C2_OGR_CROSS_SIGNOFF_20260514.md; docs/DSXU_V20_DELETION_MUTATION_REVIEW_20260514.md; docs/DSXU_V20_MASTER_PLAN_20260514.md; docs/DSXU_V20_OGR02_DELETE_PACKET_SIGNOFF_20260514.md; docs/DSXU_V20_OWNER_GIT_REVIEW_EXECUTION_20260514.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_DELETE_STATE_OWNER_REVIEW_SUMMARY_20260514.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, scenario-test-corpus",""
"docs/generated/DSXU_V20_DELETE_STATE_OWNER_REVIEW_SUMMARY_20260514.json","generated-historical","regenerable-only","high","2160","41","V20","false","false","V6-S Skills/MCP expert layer; future replay/scenario bank","skill-mcp-workflow-boundary; deepseek-routing-cost-cache; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V20_MASTER_PLAN_20260514.md; docs/DSXU_V20_OWNER_GIT_REVIEW_EXECUTION_20260514.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260517.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260518.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","delete only if generator command is current and reproducible",""
"docs/generated/DSXU_V20_DELETION_GIT_MUTATION_SIGNOFF_20260515.csv","generated-historical","after-signal-extraction","high","54449","149","V20","false","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; scenario-test-corpus","docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V20_DELETION_GIT_MUTATION_SIGNOFF_20260515.md; docs/DSXU_V20_MASTER_PLAN_20260514.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, scenario-test-corpus",""
"docs/generated/DSXU_V20_DELETION_GIT_MUTATION_SIGNOFF_SUMMARY_20260515.json","generated-historical","regenerable-only","high","4423","82","V20","false","false","V6-S Agent discipline; V6-S Skills/MCP expert layer; future replay/scenario bank","agent-multi-window-orchestration; skill-mcp-workflow-boundary; deepseek-routing-cost-cache; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V20_DELETION_GIT_MUTATION_SIGNOFF_20260515.md; docs/DSXU_V20_MASTER_PLAN_20260514.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_BRAND_COMPAT_RISK_BOARD_20260517.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260517.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260518.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","delete only if generator command is current and reproducible",""
"docs/generated/DSXU_V20_DELETION_MUTATION_REVIEW_20260514.csv","generated-historical","after-signal-extraction","high","67475","148","V20","false","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; scenario-test-corpus","docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V20_DELETION_MUTATION_REVIEW_20260514.md; docs/DSXU_V20_MASTER_PLAN_20260514.md; docs/DSXU_V20_OWNER_PACKET_SIGNOFF_EXECUTION_20260514.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_BATCH_CLOSURE_BOARD_SUMMARY_20260514.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, scenario-test-corpus",""
"docs/generated/DSXU_V20_DELETION_MUTATION_REVIEW_20260515.csv","generated-historical","after-signal-extraction","high","31447","149","V20","false","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; scenario-test-corpus","docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V20_DELETION_MUTATION_REVIEW_20260515.md; docs/DSXU_V20_MASTER_PLAN_20260514.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, scenario-test-corpus",""
"docs/generated/DSXU_V20_DELETION_MUTATION_REVIEW_SUMMARY_20260515.json","generated-historical","regenerable-only","high","4490","81","V20","false","false","V6-S Agent discipline; V6-S Skills/MCP expert layer; future replay/scenario bank","agent-multi-window-orchestration; skill-mcp-workflow-boundary; deepseek-routing-cost-cache; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V20_DELETION_MUTATION_REVIEW_20260515.md; docs/DSXU_V20_MASTER_PLAN_20260514.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_BRAND_COMPAT_RISK_BOARD_20260517.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260517.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260518.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","delete only if generator command is current and reproducible",""
"docs/generated/DSXU_V20_EXTERNAL_VISIBLE_STATE_OWNER_REVIEW_20260515.json","generated-historical","after-signal-extraction","high","7159","134","V20","false","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V20_MASTER_PLAN_20260514.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260517.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260518.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus",""
